Year;Index;Type;Title_Aritcle;Authors;Afiliation ;Author_Umayor;Center_Author;DOI;Title_Journal;Q-factor;WOS_code;Scorpus_Code;;;;;; 
2018;WOS;Article;Use of Bone Grafts or Modified Bilateral Sagittal Split Osteotomy Technique in Large Mandibular Advancements Reduces the Risk of Persisting Mandibular Inferior Border Defects;"Cifuentes, Julio; Yanine, Nicolas; Jerez, Daniel; Barrera, Ariel; Agbaje, Jimoh Olubanwo; Politis, Constantinus";"[Cifuentes, Julio] Clin Alemana Santiago, Oral & Maxillofacial Surg Unit, Vitacura 5951, Santiago, Chile; [Cifuentes, Julio] Univ Desarrollo, Clin Alemana, Fac Med, Oral & Maxillofacial Surg Dept, Santiago, Chile; [Yanine, Nicolas; Barrera, Ariel] Clin Alemana Santiago, Santiago, Chile; [Yanine, Nicolas; Barrera, Ariel] Hosp San Jose, Santiago, Chile; [Yanine, Nicolas] Hosp San Borja A, Santiago, Chile; [Yanine, Nicolas] Univ Chile, Fac Dent, Oral & Maxillofacial Dept, Santiago, Chile; [Jerez, Daniel] Univ Mayor, Sch Dent, Oral Surg, Santiago, Chile; [Agbaje, Jimoh Olubanwo] Katholieke Univ Leuven, Fac Med, Dept Imaging & Pathol, OMFS IMPATH Res Grp, Leuven, Belgium; [Politis, Constantinus] Katholieke Univ Leuven, Fac Med, Dept Oral & Maxillofacial Surg, OMFS IMPATH Res Grp, Leuven, Belgium; [Politis, Constantinus] Katholieke Univ Leuven, Fac Med, Dept Imaging & Pathol, Leuven, Belgium; [Politis, Constantinus] Hasselt Univ, Fac Med, Diepenbeek, Belgium";J. E. Veas;ESCUELA DE DERECHO;10.4067/S0718-09502018000100375;Revista de Derecho;Q2;NO APLICA;2-s2.0-85050301104;;;;;;
2018;WOS;Article;FACTORES ASOCIADOS AL AUTORREPORTE DEL BIENESTAR MENTAL O EMOCIONAL DEL HOMBRE EN CHILE;VIDAL C, TORO-HUERTA;Escuela de Salud Pública, Universidad Mayor, Santiago, Chile.;Antonio Esteban Leiva Rabael;ESCUELA DE DERECHO;10.22235/rd.v18i2.1707;REVISTA DE DERECHO (UCUDAL);NO APLICA;NO APLICA;NO APLICA;;;;;;
2018;WOS;Article;Association of a healthy lifestyle index with cardiovascular risk factors in Chileans adults;"Maria Leiva, Ana; Petermann-Rocha, Fanny; Adela Martinez-Sanguinetti, Maria; Troncoso-Pantoja, Claudia; Conchas, Yeny; Garrido-Mendez, Alex; Diaz-Martinez, Ximena; Lanuza-Rilling, Fabian; Ulloa, Natalia; Martorell, Miquel; Alvarez, Cristian; Celis-Morales, Carlos";"[Maria Leiva, Ana] Univ Austral Chile, Inst Anat Histol & Patol, Fac Med, Valdivia, Chile; [Petermann-Rocha, Fanny] Univ Glasgow, Inst Hlth & Wellbeing, Glasgow, Lanark, Scotland; [Adela Martinez-Sanguinetti, Maria] Univ Austral Chile, Fac Ciencias, Inst Farm, Valdivia, Chile; [Troncoso-Pantoja, Claudia] Univ Catolica Santisima Concepcion, Fac Med, CIEDE UCSC, Concepcion, Chile; [Conchas, Yeny] Univ Santo Tomas, Fac Salud, Escuela Kinesiol, Santiago, Chile; [Conchas, Yeny] Univ Tecnol Chile, INACAP, Santiago, Chile; [Garrido-Mendez, Alex] Univ San Sebastian, Escuela Educ Fis, Concepcion, Chile; [Garrido-Mendez, Alex] Univ Catolica Santisima Concepcion, Dept Ciencias Deporte & Acondicionamiento Fis, Fac Educ & Humanidades, Concepcion, Chile; [Diaz-Martinez, Ximena] Univ Biobio Chillan, Fac Educ & Humanidades, Dept Ciencias Educ, Grp Invest Calidad Vida, Chillan, Chile; [Lanuza-Rilling, Fabian] Univ La Frontera, Fac Med, Dept Pediat & Cirugia Infantil, Temuco, Chile; [Ulloa, Natalia] Univ Concepcion, Ctr Vida Saludable, Concepcion, Chile; [Martorell, Miquel] Univ Concepcion, Dept Nutr & Dietet, Fac Farm, Concepcion, Chile; [Alvarez, Cristian] Univ Los Lagos, Grp Invest Area Prioritaria Calidad Vida Bienesta, Dept Ciencias Actividad Fis, Osorno, Chile; [Celis-Morales, Carlos] Univ Glasgow, BHF Glasgow Cardiovasc Res Ctr, Inst Cardiovasc & Med Sci, Glasgow G12 8TA, Lanark, Scotland; [Celis-Morales, Carlos] Univ Mayor, CIFE, Santiago, Chile";Javier Escobar;ESCUELA DE DERECHO;10.4067/S0718-97532018000100295;REVISTA DE DERECHO UNIVERSIDAD CATÓLICA DEL NORTE;NO APLICA;NO APLICA;NO APLICA;;;;;;
2018;WOS;Article;Fungal Planet description sheets: 785-867;"Crous, P. W.; Luangsa-ard, J. J.; Wingfield, M. J.; Carnegie, A. J.; Hernandez-Restrepo, M.; Lombard, L.; Roux, J.; Barreto, R. W.; Baseia, I. G.; Cano-Lira, J. F.; Martin, M. P.; Morozova, O. V.; Stchigel, A. M.; Summerell, B. A.; Brandrud, T. E.; Dima, B.; Garcia, D.; Giraldo, A.; Guarro, J.; Gusmao, L. F. P.; Khamsuntorn, P.; Noordeloos, M. E.; Nuankaew, S.; Pinruan, U.; Rodriguez-Andrade, E.; Souza-Motta, C. M.; Thangavel, R.; van Iperen, A. L.; Abreu, V. P.; Accioly, T.; Alves, J. L.; Andrade, J. P.; Bahram, M.; Baral, H. -O.; Barbier, E.; Barnes, C. W.; Bendiksen, E.; Bernard, E.; Bezerra, J. D. P.; Bezerra, J. L.; Bizio, E.; Blair, J. E.; Bulyonkova, T. M.; Cabral, T. S.; Caiafa, M. V.; Cantillo, T.; Colman, A. A.; Conceicao, L. B.; Cruz, S.; Cunha, A. O. B.; Darveaux, B. A.; da Silva, A. L.; da Silva, G. A.; da Silva, G. M.; da Silva, R. M. F.; de Oliveira, R. J. V.; Oliveira, R. L.; De Souza, J. T.; Duenas, M.; Evans, H. C.; Epifani, F.; Felipe, M. T. C.; Fernandez-Lopez, J.; Ferreira, B. W.; Figueiredo, C. N.; Filippova, N. V.; Flores, J. A.; Gene, J.; Ghorbani, G.; Gibertoni, T. B.; Glushakova, A. M.; Healy, R.; Huhndorf, S. M.; Iturrieta-Gonzalez, I.; Javan-Nikkhah, M.; Juciano, R. F.; Jurjevic, Z.; Kachalkin, A. V.; Keochanpheng, K.; Krisai-Greilhuber, I.; Li, Y. -C.; Lima, A. A.; Machado, A. R.; Madrid, H.; Magalhaes, O. M. C.; Marbach, P. A. S.; Melanda, G. C. S.; Miller, A. N.; Mongkolsamrit, S.; Nascimento, R. P.; Oliveira, T. G. L.; Ordonez, M. E.; Orzes, R.; Palma, M. A.; Pearce, C. J.; Pereira, O. L.; Perrone, G.; Peterson, S. W.; Pham, T. H. G.; Piontelli, E.; Pordel, A.; Quijada, L.; Raja, H. A.; de Paz, E. Rosas; Ryvarden, L.; Saitta, A.; Salcedo, S. S.; Sandoval-Denis, M.; Santos, T. A. B.; Seifert, K. A.; Silva, B. D. B.; Smith, M. E.; Soares, A. M.; Sommai, S.; Sousa, J. O.; Suetrong, S.; Susca, A.; Tedersoo, L.; Telleria, M. T.; Thanakitpipattana, D.; Valenzuela-Lopez, N.; Visagie, C. M.; Zapata, M.; Groenewald, J. Z.";"[Crous, P. W.; Hernandez-Restrepo, M.; Lombard, L.; Giraldo, A.; van Iperen, A. L.; Sandoval-Denis, M.; Groenewald, J. Z.] Westerdijk Fungal Biodivers Inst, POB 85167, NL-3508 AD Utrecht, Netherlands; [Crous, P. W.] Univ Pretoria, FABI, Dept Genet Biochem & Microbiol, P Bag X20, ZA-0028 Pretoria, South Africa; [Luangsa-ard, J. J.; Khamsuntorn, P.; Pinruan, U.; Mongkolsamrit, S.; Pereira, O. L.; Sommai, S.; Thanakitpipattana, D.] Natl Ctr Genet Engn & Biotechnol BIOTEC, Microbe Interact & Ecol Lab, 113 Thailand Sci Pk,Phahonyothin Rd, Khlong Luang 12120, Pathum Thani, Thailand; [Wingfield, M. J.; Roux, J.] Univ Pretoria, FABI, ZA-0002 Pretoria, South Africa; [Carnegie, A. J.] NSW Dept Primary Ind Forestry, Forest Hlth & Biosecur, Level 12,10 Valentine Ave, Parramatta, NSW 2124, Australia; [Barreto, R. W.; Alves, J. L.; Colman, A. A.; da Silva, A. L.; Ferreira, B. W.; Salcedo, S. S.] Univ Fed Vicosa, Dept Fitopatol, BR-36570900 Vicosa, MG, Brazil; [Baseia, I. G.; da Silva, G. M.] Univ Fed Rio Grande do Norte, Ctr Biociencias, Dept Botan & Zool, Campus Univ, BR-59072970 Natal, RN, Brazil; [Cano-Lira, J. F.; Stchigel, A. M.; Garcia, D.; Guarro, J.; Rodriguez-Andrade, E.; Gene, J.; Iturrieta-Gonzalez, I.; de Paz, E. Rosas; Valenzuela-Lopez, N.] URV, Med Sch, Mycol Unit, St Llorenc 21, Tarragona, Spain; [Cano-Lira, J. F.; Stchigel, A. M.; Garcia, D.; Guarro, J.; Rodriguez-Andrade, E.; Gene, J.; Iturrieta-Gonzalez, I.; de Paz, E. Rosas; Valenzuela-Lopez, N.] URV, IISPV, St Llorenc 21, Tarragona, Spain; [Martin, M. P.; Duenas, M.; Fernandez-Lopez, J.; Telleria, M. T.] CSIC, RJB, Dept Mycol, Plaza Murillo 2, E-28014 Madrid, Spain; [Morozova, O. V.] Russian Acad Sci, Komarov Bot Inst, 2 Prof Popov Str, St Petersburg 197376, Russia; [Summerell, B. A.] Royal Bot Gardens & Domain Trust, Mrs Macquaries Rd, Sydney, NSW 2000, Australia; [Brandrud, T. E.; Bendiksen, E.] Norwegian Inst Nat Res, Gaustadalleen 21, NO-0349 Oslo, Norway; [Dima, B.] Eotvos Lorand Univ, Inst Biol, Dept Plant Anat, Pazmany Peter Setany 1-C, H-1117 Budapest, Hungary; [Giraldo, A.; Sandoval-Denis, M.] Univ Free State, Dept Plant Sci, Fac Nat & Agr Sci, POB 339, ZA-9300 Bloemfontein, South Africa; [Gusmao, L. F. P.; Andrade, J. P.; Cantillo, T.; Conceicao, L. B.; Santos, T. A. B.] Univ Estadual Feira de Santana, Av Transnordestina S-N Novo Horizonte, BR-44036900 Feira De Santana, BA, Brazil; [Noordeloos, M. E.] Naturalis Biodivers Ctr, Sect Bot, POB 9517, NL-2300 RA Leiden, Netherlands; [Nuankaew, S.; Suetrong, S.] Natl Ctr Genet Engn & Biotechnol BIOTEC, Fungal Biodivers Lab, 113 Thailand Sci Pk,Phahonyothin Rd, Khlong Luang 12120, Pathum Thani, Thailand; [Souza-Motta, C. M.; Bezerra, J. D. P.; Bezerra, J. L.; Cunha, A. O. B.; da Silva, G. A.; da Silva, R. M. F.; de Oliveira, R. J. V.; Felipe, M. T. C.; Machado, A. R.; Magalhaes, O. M. C.; Oliveira, T. G. L.] Univ Fed Pernambuco, Dept Micol Prof Chaves Batista, Recife, PE, Brazil; [Thangavel, R.] Minist Primary Ind, Plant Hlth & Environm Lab, POB 2095, Auckland 1140, New Zealand; [Abreu, V. P.] Univ Fed Vicosa, Dept Microbiol, BR-36570000 Vicosa, MG, Brazil; [Accioly, T.; Oliveira, R. L.; Lima, A. A.; Sousa, J. O.] Univ Fed Rio Grande do Norte, Programa Posgrad Sistemat & Evolucao, Natal, RN, Brazil; [Bahram, M.; Tedersoo, L.] Univ Tartu, Inst Ecol & Earth Sci, Dept Bot, 40 Lai St, EE-51005 Tartu, Estonia; [Baral, H. -O.] Blaihofstr 42, D-72074 Tubingen, Germany; [Barbier, E.; Bernard, E.] Univ Fed Pernambuco, Dept Zool, Recife, PE, Brazil; [Barnes, C. W.] Inst Nacl Invest Agr, Estac Expt Santa Catalina, Panamer Km 1,Sect Cutuglahua, Pichincha, Ecuador; [Bizio, E.] Soc Veneziana Micol, S Croce 1730, I-30135 Venice, Italy; [Bahram, M.; Bizio, E.] Uppsala Univ, Evolutionary Biol Ctr, Dept Organismal Biol, Norbyvagen 18D, S-75236 Uppsala, Sweden; [Blair, J. E.] Franklin & Marshall Coll, Dept Biol, 415 Harrisburg Ave, Lancaster, PA 17603 USA; [Bulyonkova, T. M.] Russian Acad Sci, Siberian Branch, AP Ershov Inst Informat Syst, 6 Acad Lavrentieva Pr, Novosibirsk 630090, Russia; [Cabral, T. S.] Univ Fed Rio Grande do Norte, Dept Biol Celular & Genet, Natal, RN, Brazil; [Caiafa, M. V.; Cruz, S.; Healy, R.; Smith, M. E.] Dept Plant Pathol, 2527 Fifield Hall, Gainesville, FL 32611 USA; [Caiafa, M. V.; Cruz, S.; Healy, R.; Smith, M. E.] Florida Museum Nat Hist, 2527 Fifield Hall, Gainesville, FL 32611 USA; [Darveaux, B. A.; Pearce, C. J.] Mycosynthetix Inc, 505 Meadowlands Dr,Suite 103, Hillsborough, NC 27278 USA; [De Souza, J. T.] Univ Fed Lavras, Lavras, MG, Brazil; [Evans, H. C.] CAB Int, Bakeham Lane, Egham TW20 9TY, Surrey, England; [Epifani, F.; Perrone, G.; Susca, A.] CNR, Inst Sci Food Prod, Via Amendola 122-O, I-70126 Bari, Italy; [Figueiredo, C. N.; Marbach, P. A. S.] Reconcavo Bahia Fed Univ, Itabuna, BA, Brazil; [Filippova, N. V.] Yugra State Univ, 16 Chekhova Str, Khanty Mansiysk 628012, Russia; [Flores, J. A.; Ordonez, M. E.] Pontificia Univ Catolica Ecuador, Escuela Ciencias Biol, Av 12 Octubre 1076 & Roca, Quito, Ecuador; [Ghorbani, G.; Javan-Nikkhah, M.; Pordel, A.] Univ Tehran, Coll Agr & Nat Resources, Dept Plant Protect, Karaj 3158777871, Iran; [Gibertoni, T. B.; Soares, A. M.] Univ Fed Pernambuco, Dept Micol, Ave Engn S-N Cidade Univ, Recife, PE, Brazil; [Glushakova, A. M.; Kachalkin, A. V.] Lomonosov Moscow State Univ, RAS, Moscow All Russian Collect Microorganisms, GK Skryabin Inst Biochem & Physiol Microorganisms, Pushchino, Russia; [Huhndorf, S. M.; Melanda, G. C. S.] Field Museum, Dept Bot, 1400 South Lake Shore Dr, Chicago, IL 60605 USA; [Juciano, R. F.] Univ Fed Pernambuco, Dept Micol, Programa Posgrad Biol Fungos, BR-50670420 Recife, PE, Brazil; [Jurjevic, Z.] EMSL Analyt Inc, 200 Route 130 North, Cinnaminson, NJ 08077 USA; [Keochanpheng, K.] Biotechnol & Ecol Inst, Viangchan, Laos; [Krisai-Greilhuber, I.] Univ Vienna, Dept Bot & Biodivers Res, Rennweg 14, A-1030 Vienna, Austria; [Li, Y. -C.] Chinese Acad Sci, Kunming Inst Bot, Key Lab Plant Div & Biogeog East Asia, Kunming 650201, Yunnan, Peoples R China; [Madrid, H.] Univ Mayor, Fac Ciencias, Ctr Genom & Bioinformat, Camino Piramide 5750, Santiago, Chile; [Miller, A. N.] Univ Illinois, Illinois Nat Hist Survey, 1816 South Oak St, Champaign, IL 61820 USA; [Nascimento, R. P.] Rio De Janeiro Fed Univ, Rio De Janeiro, Brazil; [Orzes, R.] Grp Micol Bresadola Belluno, Via Bries 25, I-32021 Agordo, Italy; [Palma, M. A.] Serv Agr & Ganadero, Lab Reg Valparaiso, Unidad Fitopatol, Valparaiso 2360451, Chile; [Peterson, S. W.] ARS, Mycotoxin Prevent & Appl Microbiol Res Unit, USDA, 1815 North Univ St, Peoria, IL 61604 USA; [Pham, T. H. G.] St Petersburg State Forestry Univ, 194021,5U Inst Str, St Petersburg, Russia; [Pham, T. H. G.] Joint Russian Vietnamese Trop Res & Technol Ctr, 194021,5U Inst Str, Hanoi, Vietnam; [Piontelli, E.] Univ Valparaiso, Facultad Medicina, Prof Emerito Catedra Micol, Hontaneda 2653, Valparaiso 2341369, Chile; [Quijada, L.] Harvard Univ, Dept Organism & Evolutionary Biol, Farlow Reference Lib, 22 Divin Ave, Cambridge, MA 02138 USA; [Quijada, L.] Harvard Univ, Herbarium Cryptogam Bot, 22 Divin Ave, Cambridge, MA 02138 USA; [Raja, H. A.] Univ N Carolina, Dept Chem & Biochem, 435 Sullivan Sci Bldg,POB 26170, Greensboro, NC 27402 USA; [de Paz, E. Rosas] IPN, ENCB, Microbiol Dept, Lab Med Bacteriol, Prolongac Manuel Carpio & Plan Ayala S-N, Ciudad De Mexico 11350, DF, Mexico; [Ryvarden, L.] Univ Oslo, Dept Bot, POB 1045, N-0316 Oslo, Norway; [Saitta, A.] Univ Palermo, Dept Agr Food & Forest Sci, Viale Sci, I-90128 Palermo, Italy; [Seifert, K. A.] Agr & Agri Food Canada, Biodivers Mycol, Ottawa, ON K1A 0C6, Canada; [Seifert, K. A.] Univ Ottawa, Dept Biol, 30 Marie Curie, Ottawa, ON K1N 6N5, Canada; [Silva, B. D. B.] Univ Fed Bahia Salvador, Inst Biol, Salvador, BA, Brazil; [Valenzuela-Lopez, N.] Univ Antofagasta, Fac Hlth Sci, Med Technol Dept, Microbiol Unit, Av Univ Antofagasta S-N, Antofagasta 02800, Chile; [Visagie, C. M.] Agr Res Council Plant Hlth & Protect, Biosystemat Div, Private Bag X134, ZA-0121 Pretoria, South Africa; [Zapata, M.] Serv Agr & Ganadero, Lab Reg Chillan, Unidad Fitopatol, Claudio Arrau 738, Chillan 3800773, Chile";Cristobal Hasbun;ESCUELA DE DERECHO;10.4067/S0718-97532018000200349 ;REVISTA DE DERECHO UNIVERSIDAD CATÓLICA DEL NORTE ;NO APLICA;NO APLICA;NO APLICA;;;;;;
2018;WOS;Article;The Collective Welfare as a Topic of Family Re-socialization in the Society of Informational Capitalism;"Soto Salcedo, Alexis; Dorner Paris, Anita; Garcia Lirios, Cruz; Hernandez Gracia, Tirso Javier";"[Soto Salcedo, Alexis] Univ Mayor, Santiago, Chile; [Dorner Paris, Anita] Univ Los Lagos, Osorno, Chile; [Garcia Lirios, Cruz] Univ Autonoma Estado Mexico, Toluca, Mexico; [Hernandez Gracia, Tirso Javier] Univ Autonoma Estado Hidalgo, Pachuca, Mexico";Antonio Esteban Leiva Rabael;ESCUELA DE DERECHO;10.7764/rda.0.2.Io3;REVISTA DE DERECHO APLICADO PONTIFICIA UNIVERSIDAD CATÓLICA DE CHILE;NO APLICA;NO APLICA;NO APLICA;;;;;;
2018;WOS;Article;Association of the FTO (rs9939609) genotype with energy intake;"Villagran, Marcelo; Petermann-Rocha, Fanny; Mardones, Lorena; Garrido-Mendez, Alex; Martorell, Miquel; Ulloa, Natalia; Santos, Jose Luis; Perez-Bravo, Francisco; Celis-Morales, Carlos";"[Villagran, Marcelo; Mardones, Lorena] Univ Catolica Santisima Con, Dept Ciencias Basicas, Concepcion, Chile; [Petermann-Rocha, Fanny; Celis-Morales, Carlos] Univ Glasgow, Inst Cardiovasc & Med Sci, BHF Glasgow Cardiovasc Res Ctr, Glasgow, Lanark, Scotland; [Garrido-Mendez, Alex] Univ Catolica Santisima Concepcion, Dept Ciencias Deporte & Acondicionamiento Fis, Concepcion, Chile; [Garrido-Mendez, Alex] Univ San Sebastian, Escuela Educac Fis, Concepcion, Chile; [Martorell, Miquel] Univ Concepcion, Fac Farm, Dept Nutr & Dietet, Concepcion, Chile; [Ulloa, Natalia] Univ Concepcion, Fac Farm, Dept Bioquim Clin & Inmunol, Concepcion, Chile; [Ulloa, Natalia] Univ Concepcion, Ctr Vida Saludable, Concepcion, Chile; [Santos, Jose Luis] Pontificia Univ Catolica Chile, Escuela Med, Dept Nutr Diabet & Metab, Santiago, Chile; [Perez-Bravo, Francisco] Univ Chile, Inst Nutr & Tecnol Alimentos, Santiago, Chile; [Celis-Morales, Carlos] Univ Mayor, Ctr Invest Fisiol Ejercicio CI FE, Santiago, Chile";Francisco Jaume-Guazzini;ESCUELA DE EDUCACION;10.1016/j.neulet.2016.04.038;NEUROSCIENCE LETTERS;Q3;WOS:000376834300006;2-s2.0-84963957929;;;;;;
2018;WOS;Article;Shrinkage Bubbles: The C-O-H-S Magmatic Fluid System at San Cristobal Volcano;"Robidoux, P.; Frezzotti, M. L.; Hauri, E. H.; Aiuppa, A.";"[Robidoux, P.] Univ Mayor, Escuela Geol, Manuel Montt 367, Santiago, Chile; [Frezzotti, M. L.] Univ Milano Bicocca, Dept Earth & Environm Sci, Piazza Sci 4, I-20126 Milan, Italy; [Hauri, E. H.] Carnegie Inst Sci, Dept Terr Magnetism, 5241 Broad Branch Rd NW, Washington, DC 20015 USA; [Aiuppa, A.] Univ Palermo, DiSTeM, Via Archirafi 36, I-90123 Palermo, Italy; [Aiuppa, A.] INGV, Sez Palermo, Via Ugo La Malfa 153, I-90146 Palermo, Italy";Manuel Sepulveda;ESCUELA DE EDUCACION;SIN INFORMACIÓN;HISTORIA 396;Q4;NO APLICA;2-s2.0-85011301748;;;;;;
2018;WOS;Article;Tracing Mapuche Exclusion from Post-Dictatorial Truth Commissions in Chile: Official and Grassroots Initiatives;"Jara, Daniela; Badilla, Manuela; Figueiredo, Ana; Cornejo, Marcela; Riveros, Victoria";"[Jara, Daniela] Univ Valparaiso, Ctr Social Conflict & Cohes Studies, Valparaiso, Chile; [Jara, Daniela] Univ Valparaiso, Inst Sociol, Valparaiso, Chile; [Badilla, Manuela] New Sch Social Res, New York, NY 10011 USA; [Figueiredo, Ana] Univ Mayor, Ctr Social Conflict & Cohes Studies, Santiago, Chile; [Figueiredo, Ana] Univ Mayor, Fac Humanities, Soc & Hlth Res Ctr, Santiago, Chile; [Cornejo, Marcela] Pontificia Univ Catolica Chile, Ctr Social Conflict & Cohes Studies, Santiago, Chile; [Cornejo, Marcela] Pontificia Univ Catolica Chile, Psychol Dept, Santiago, Chile; [Riveros, Victoria] Pontificia Univ Catolica Chile, Santiago, Chile";Francisco Jaume-Guazzini;ESCUELA DE EDUCACION;10.1098/rsos.160827;ROYAL SOCIETY OPEN SCIENCE;Q2;WOS:000394469300032;2-s2.0-85012094084;;;;;;
2018;WOS;Article;Generation of a protocol for the synthesis of chitosan nanoparticles loaded with florfenicol through the ionic gelation method;"Carmona, Erico R.; Plaza, Tania; Recio-Sanchez, Gonzalo; Parodi, Jorge";"[Parodi, Jorge] Univ Mayor, Fac Ciencias Vicerrectoria Invest & Postgrad, Lab Biol Celular & Mol Aplicada, Temuco, Chile; [Recio-Sanchez, Gonzalo] Univ Catolica Temuco, Fac Ingn, Dept Ciencias Matemat & Fis, Temuco, Chile; [Carmona, Erico R.; Plaza, Tania; Recio-Sanchez, Gonzalo] Univ Catolica Temuco, Fac Ingn, Nucleo Invest Bioprod & Mat Avanzados BioMA, Temuco, Chile";A. N. Felipe;ESCUELA DE EDUCACION;10.4067/S0717-93082017000300007;Revista Chilena de Radiologia;Q4;NO APLICA;2-s2.0-85037822003;;;;;;
2018;WOS;Article;Apical Periodontitis: Histological and Morphometric Characterization of Radicular Cysts and Periapical Granulomas;"Fuentes, Ramon; Alvarez, Giannina; Arias, Alain; Borie-Echevarria, Evelyn; Dias, Fernando";"[Fuentes, Ramon; Arias, Alain; Dias, Fernando] Univ La Frontera, Fac Odontol, Dept Odontol Integral Adultos, Temuco, Chile; [Fuentes, Ramon; Alvarez, Giannina; Arias, Alain; Dias, Fernando] Univ La Frontera, Fac Odontol, CICO, Ave Francisco Salazar 01145, Temuco, Chile; [Alvarez, Giannina] Univ La Frontera, Fac Odontol, Programa Magister Odontol, Temuco, Chile; [Arias, Alain] Univ Adventista Chile, Chillan, Chile; [Borie-Echevarria, Evelyn] Univ Mayor, Fac Ciencias, Santiago, Chile";Rocio Knipp Silva;ESCUELA DE EDUCACION;10.7770/0719-2789.2018.CUHSO.06.A05;CUHSO-CULTURA-HOMBRE-SOCIEDAD;Q4;WOS:000453437400005;NO APLICA;;;;;;
